   id           z           h           u           q          cc          cf         rho           e        zini       grd_w          hs          qs          sf       hsc/d        ifld             qa           qcca           qcfa
 1180   727.49100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   727.49100    -0.10733     1.85780     0.00004     0.24006     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1181   728.12700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   728.12700    -0.06751     2.00000     0.00003     0.15867     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1182   757.73600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   757.73600    -0.10649     1.21343     0.00002     0.19278     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1183   774.94900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   774.94900    -0.14024     1.99315     0.00004     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1184   786.69300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   786.69300    -0.14142     1.95907     0.00005     0.32727     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1185   792.08400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   792.08400    -0.22573     1.98173     0.00008     0.52507     0.88904           0   0.00000E+000   0.00000E+000   0.00000E+000
 1186   828.47900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   828.47900    -0.20480     1.17990     0.00003     0.36602     0.94008           0   0.00000E+000   0.00000E+000   0.00000E+000
 1187   832.14600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   832.14600    -0.12223     0.69963     0.00001     0.18870     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1188   841.46400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   841.46400    -0.31060     0.65598     0.00003     0.47068     0.71230           0   0.00000E+000   0.00000E+000   0.00000E+000
 1189   845.48900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   845.48900    -0.13417     1.99672     0.00005     0.31462     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1190   849.47200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   849.47200    -0.13277     2.00000     0.00004     0.31171     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1191   715.70200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   715.70200    -0.07580     1.31448     0.00001     0.14177     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1192   731.05500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   731.05500    -0.13690     1.98915     0.00005     0.32017     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1193   716.40500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   716.40500    -0.07601     1.47547     0.00001     0.14975     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1194   718.23900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   718.23900    -0.11924     0.75715     0.00001     0.18734     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
 1195   724.27100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   724.27100    -0.08252     0.68632     0.00001     0.12695     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1196   725.26300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   725.26300    -0.10590     1.25879     0.00002     0.19450     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1197   753.21800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   753.21800    -0.11106     1.49598     0.00002     0.22015     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1198   768.99900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   768.99900    -0.09033     2.00000     0.00004     0.21226     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1199   780.69300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   780.69300    -0.18788     1.25927     0.00003     0.34448     0.97689           0   0.00000E+000   0.00000E+000   0.00000E+000
 1200   785.31200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   785.31200    -0.05742     0.93776     0.00000     0.09542     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1201   819.79000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   819.79000    -0.09572     1.57363     0.00002     0.19468     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1202   712.48600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   712.48600    -0.17427     1.98914     0.00006     0.40713     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1203   726.94800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   726.94800     0.00000     1.02824    -0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1204   713.18000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   713.18000    -0.01043     2.00000     0.00001     0.02453     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1205   720.77000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   720.77000    -0.11270     1.99687     0.00004     0.26442     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1206   736.91500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   736.91500    -0.00097     1.99844     0.00001     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1207   748.50600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   748.50600    -0.01593     2.00000     0.00001     0.03747     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1208   766.28900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   766.28900    -0.39942     0.54428     0.00003     0.58305     0.55447           0   0.00000E+000   0.00000E+000   0.00000E+000
 1209   772.72200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   772.72200    -0.23243     1.41117     0.00005     0.44676     0.87481           0   0.00000E+000   0.00000E+000   0.00000E+000
 1210   777.20800     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   777.20800    -0.04478     2.00000     0.00001     0.10529     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1211   782.87600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   782.87600    -0.18893     1.98768     0.00006     0.44097     0.97710           0   0.00000E+000   0.00000E+000   0.00000E+000
 1212   799.16500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   799.16500    -0.32652     0.86487     0.00004     0.52683     0.67843           0   0.00000E+000   0.00000E+000   0.00000E+000
 1213   815.72900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   815.72900    -0.13820     1.53516     0.00004     0.27732     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1214   707.25800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   707.25800    -0.01570     1.18198     0.00000     0.02816     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1215   726.94800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   726.94800    -0.23383     1.91384     0.00007     0.53115     0.87102           0   0.00000E+000   0.00000E+000   0.00000E+000
 1216   712.86700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   712.86700    -0.12129     1.62637     0.00003     0.25091     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1217   717.38900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   717.38900    -0.01277     1.86193     0.00001     0.02862     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1218   736.87400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   736.87400    -0.09291     0.71880     0.00001     0.14434     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1219   747.83000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   747.83000    -0.07880     1.36518     0.00002     0.14979     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1220   749.34300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   749.34300    -0.17667     1.94628     0.00006     0.40663     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1221   762.86100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   762.86100    -0.08634     1.08911     0.00001     0.15034     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1222   764.76300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   764.76300    -0.06340     1.94202     0.00003     0.14606     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1223   766.73200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   766.73200    -0.06563     1.86121     0.00002     0.14706     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1224   771.19800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   771.19800    -0.14887     1.76252     0.00004     0.32208     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1225   775.30800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   775.30800    -0.13700     1.99340     0.00004     0.32088     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1226   813.55800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   813.55800    -0.33925     0.50186     0.00002     0.49033     0.65410           0   0.00000E+000   0.00000E+000   0.00000E+000
 1227   816.08300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   816.08300    -0.08417     1.99049     0.00004     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1228   811.58300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   811.58300     0.00000     0.90510    -0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1229   816.50400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   816.50400    -0.11599     0.80894     0.00001     0.18514     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1230   825.35800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   825.35800    -0.29513     1.13066     0.00005     0.51767     0.74237           0   0.00000E+000   0.00000E+000   0.00000E+000
 1231   828.49200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   828.49200    -0.10447     1.31923     0.00002     0.19560     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1232   840.30300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   840.30300    -0.39370     1.83021     0.00011     0.86201     0.55675           0   0.00000E+000   0.00000E+000   0.00000E+000
 1233   706.59200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   706.59200     0.00000     1.67704     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1234   719.93300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   719.93300    -0.13900     2.00000     0.00005     0.32629     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1235   707.72100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   707.72100    -0.02930     2.00000     0.00001     0.06889     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1236   717.00600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   717.00600    -0.06965     0.78724     0.00000     0.11051     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1237   732.93200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   732.93200    -0.11184     0.71520     0.00001     0.17351     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1238   745.46600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   745.46600    -0.11817     1.49237     0.00002     0.23392     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1239   744.04300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   744.04300    -0.13263     0.59052     0.00001     0.19809     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1240   745.63400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   745.63400    -0.05303     1.20055     0.00001     0.09568     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1241   747.94800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   747.94800    -0.07713     1.26979     0.00002     0.14221     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1242   748.86700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   748.86700    -0.03063     1.30288     0.00001     0.05710     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1243   751.37900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   751.37900    -0.08373     1.66453     0.00002     0.17553     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1244   754.39400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   754.39400    -0.10050     1.23293     0.00002     0.18308     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1245   759.19800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   759.19800    -0.16013     1.98933     0.00006     0.37430     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1246   811.58300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   811.58300     0.00000     1.35364    -0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1247   849.47800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   849.47800    -0.21626     0.68981     0.00002     0.33216     0.91396           0   0.00000E+000   0.00000E+000   0.00000E+000
 1248   859.00800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   859.00800    -0.31767     1.97481     0.00011     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1249   706.59200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   706.59200    -0.13497     1.18266     0.00003     0.24184     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1250   715.76300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   715.76300    -0.10633     1.29080     0.00002     0.19729     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1251   706.84200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   706.84200    -0.04317     1.99878     0.00001     0.10145     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1252   714.05100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   714.05100    -0.13857     1.99048     0.00004     0.32420     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1253   728.18700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   728.18700    -0.14034     1.99306     0.00005     0.32863     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1254   741.92100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   741.92100    -0.12092     1.96959     0.00004     0.28098     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1255   738.41600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   738.41600     0.00000     1.83185     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1256   755.43400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   755.43400    -0.15479     1.43781     0.00003     0.30079     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1257   811.58300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   811.58300    -0.22232     1.79513     0.00006     0.48520     0.89718           0   0.00000E+000   0.00000E+000   0.00000E+000
 1258   702.54300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   702.54300    -0.12737     0.85367     0.00001     0.20606     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1259   712.57300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   712.57300    -0.05337     1.02587     0.00001     0.09114     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1260   705.54700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   705.54700     0.00000     1.90118     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1261   709.89400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   709.89400    -0.10497     1.64285     0.00003     0.21839     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1262   722.23300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   722.23300    -0.15929     0.85886     0.00002     0.25796     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1263   736.79100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   736.79100    -0.10435     1.93006     0.00003     0.23926     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1264   738.41600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   738.41600    -0.05197     1.38232     0.00001     0.09936     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1265   760.46300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   760.46300    -0.11854     0.85684     0.00001     0.19199     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1266   802.15100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   802.15100    -0.12061     2.00000     0.00004     0.28324     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1267   698.72200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   698.72200    -0.04370     1.82310     0.00001     0.09667     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1268   710.97200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   710.97200    -0.13190     0.93068     0.00002     0.21849     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1269   705.54700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   705.54700    -0.12869     0.83591     0.00001     0.20708     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1270   706.74500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   706.74500    -0.08120     1.00241     0.00001     0.13763     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1271   708.16600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   708.16600    -0.04737     1.99800     0.00002     0.11128     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1272   712.63900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   712.63900    -0.14910     0.92288     0.00002     0.24631     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1273   715.47500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   715.47500    -0.09453     1.99515     0.00004     0.22174     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1274   732.36400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   732.36400    -0.07835     2.00000     0.00003     0.18413     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1275   736.85700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   736.85700    -0.24953     1.98362     0.00008     0.58024     0.83637           0   0.00000E+000   0.00000E+000   0.00000E+000
 1276   760.94900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   760.94900    -0.01620     2.00000     0.00002     0.03809     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1277   798.74100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   798.74100    -0.38517     0.98958     0.00006     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1278   797.03400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   797.03400    -0.09598     1.39096     0.00002     0.18392     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1279   696.86800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   696.86800    -0.11927     1.99582     0.00004     0.27969     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1280   707.01500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   707.01500    -0.09627     0.93463     0.00001     0.15975     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1281   713.63700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   713.63700    -0.12877     1.99117     0.00004     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1282   700.08700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   700.08700    -0.05730     1.53754     0.00002     0.11522     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1283   703.30000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   703.30000    -0.12061     1.54489     0.00003     0.24289     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1284   716.72700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   716.72700    -0.02951     1.15211     0.00000     0.05244     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1285   719.72800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   719.72800    -0.10003     1.62199     0.00003     0.20671     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1286   723.60800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   723.60800    -0.12933     1.45762     0.00003     0.25309     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1287   726.18900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   726.18900    -0.08603     1.21466     0.00001     0.15585     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1288   729.04000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   729.04000    -0.09503     1.66632     0.00003     0.19931     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1289   729.37100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   729.37100    -0.07977     1.89285     0.00002     0.18064     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1290   767.37000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   767.37000    -0.15135     1.29273     0.00003     0.28073     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1291   767.37000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   767.37000     0.00000     1.99836     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1292   787.18600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   787.18600    -0.05054     0.68547     0.00000     0.07775     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1293   787.86100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   787.86100    -0.02250     1.73871     0.00002     0.04838     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1294   792.96200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   792.96200     0.00000     1.01463     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1295   792.96200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   792.96200     0.00000     1.75069     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1296   800.13200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   800.13200    -0.23900     1.49781     0.00005     0.47236     0.85943           0   0.00000E+000   0.00000E+000   0.00000E+000
 1297   847.43600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   847.43600    -0.45312     1.89133     0.00013     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1298   691.80800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   691.80800    -0.11083     1.99897     0.00004     0.26024     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1299   704.12700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   704.12700    -0.08007     0.90629     0.00001     0.13174     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1300   709.77400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   709.77400    -0.03200     1.96622     0.00002     0.07436     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1301   698.36800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   698.36800    -0.04643     0.73242     0.00000     0.07246     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1302   698.18300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   698.18300    -0.02847     2.00000     0.00001     0.06695     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1303   726.97800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   726.97800    -0.04180     2.00000     0.00001     0.09828     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1304   767.37000     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   767.37000    -0.00000     2.00000     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1305   771.56300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   771.56300    -0.13977     2.00000     0.00004     0.32809     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1306   777.08300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   777.08300    -0.18400     0.76899     0.00002     0.28973     0.99253           0   0.00000E+000   0.00000E+000   0.00000E+000
 1307   777.08300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   777.08300     0.00000     1.45567     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1308   777.08300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   777.08300    -0.00000     2.00000     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1309   779.07600     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   779.07600    -0.06643     2.00000     0.00002     0.15616     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1310   785.04200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   785.04200    -0.19887     1.98639     0.00006     0.46379     0.95096           0   0.00000E+000   0.00000E+000   0.00000E+000
 1311   792.96200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   792.96200    -0.12023     0.92381     0.00001     0.19879     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1312   801.29100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   801.29100    -0.02732     1.08369     0.00000     0.04751     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1313   803.25200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   803.25200    -0.06537     1.64697     0.00002     0.13626     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1314   805.79700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   805.79700    -0.08483     1.99829     0.00003     0.19924     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
 1315   828.21200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   828.21200    -0.45592     1.02662     0.00007     0.76793     0.48321           0   0.00000E+000   0.00000E+000   0.00000E+000
