2017/7/15 14:00,3.5
2017/7/15 15:00,3.67
2017/7/15 16:00,3.34
2017/7/15 17:00,3.5
2017/7/15 18:00,3.5
2017/7/15 19:00,3.5
2017/7/15 20:00,3.5
2017/7/15 21:00,3.5
2017/7/15 22:00,3.5
2017/7/15 23:00,3.17
2017/7/16 0:00,2.35
