    3,# of div
x,y,i2d,j2d,i1d,itr,dist
      11745.000,      -5295.000,  236,  507,      2355,    1,     0.000
      11745.000,      -5285.000,  236,  508,      2355,    2,     0.000
      11745.000,      -5275.000,  236,  509,      2355,    3,     0.000
      12075.000,      -5295.000,  269,  507,      2356,    1,     0.000
      12085.000,      -5285.000,  270,  508,      2356,    2,     0.000
      12095.000,      -5275.000,  271,  509,      2356,    3,     0.000
      12135.000,      -5295.000,  275,  507,      2357,    1,     0.000
      12135.000,      -5285.000,  275,  508,      2357,    2,     0.000
      12135.000,      -5275.000,  275,  509,      2357,    3,     0.000
      12165.000,      -5295.000,  278,  507,      2358,    1,     0.000
      12155.000,      -5295.000,  277,  507,      2358,    2,     0.000
      12145.000,      -5295.000,  276,  507,      2358,    3,     0.000
      11745.000,      -5265.000,  236,  510,      2359,    1,     0.000
      11745.000,      -5255.000,  236,  511,      2359,    2,     0.000
      11745.000,      -5245.000,  236,  512,      2359,    3,     0.000
      12015.000,      -5265.000,  263,  510,      2360,    1,     0.000
      12025.000,      -5255.000,  264,  511,      2360,    2,     0.000
      12035.000,      -5245.000,  265,  512,      2360,    3,     0.000
      12105.000,      -5265.000,  272,  510,      2361,    1,     0.000
      12115.000,      -5255.000,  273,  511,      2361,    2,     0.000
      12125.000,      -5245.000,  274,  512,      2361,    3,     0.000
      12135.000,      -5265.000,  275,  510,      2362,    1,     0.000
      12135.000,      -5255.000,  275,  511,      2362,    2,     0.000
      12135.000,      -5245.000,  275,  512,      2362,    3,     0.000
      11745.000,      -5235.000,  236,  513,      2363,    1,     0.000
      11755.000,      -5235.000,  237,  513,      2363,    2,     0.000
      11765.000,      -5235.000,  238,  513,      2363,    3,     0.000
      11775.000,      -5235.000,  239,  513,      2364,    1,     0.000
      11785.000,      -5225.000,  240,  514,      2364,    2,     0.000
      11795.000,      -5215.000,  241,  515,      2364,    3,     0.000
      12045.000,      -5235.000,  266,  513,      2365,    1,     0.000
      12055.000,      -5225.000,  267,  514,      2365,    2,     0.000
      12065.000,      -5215.000,  268,  515,      2365,    3,     0.000
      12135.000,      -5235.000,  275,  513,      2366,    1,     0.000
      12125.000,      -5225.000,  274,  514,      2366,    2,     0.000
      12115.000,      -5215.000,  273,  515,      2366,    3,     0.000
      11805.000,      -5205.000,  242,  516,      2367,    1,     0.000
      11815.000,      -5205.000,  243,  516,      2367,    2,     0.000
      11825.000,      -5205.000,  244,  516,      2367,    3,     0.000
      11835.000,      -5205.000,  245,  516,      2368,    1,     0.000
      11845.000,      -5195.000,  246,  517,      2368,    2,     0.000
      11855.000,      -5185.000,  247,  518,      2368,    3,     0.000
      12075.000,      -5205.000,  269,  516,      2369,    1,     0.000
      12065.000,      -5195.000,  268,  517,      2369,    2,     0.000
      12055.000,      -5185.000,  267,  518,      2369,    3,     0.000
      12105.000,      -5205.000,  272,  516,      2370,    1,     0.000
      12095.000,      -5205.000,  271,  516,      2370,    2,     0.000
      12085.000,      -5205.000,  270,  516,      2370,    3,     0.000
      11865.000,      -5175.000,  248,  519,      2371,    1,     0.000
      11875.000,      -5165.000,  249,  520,      2371,    2,     0.000
      11885.000,      -5155.000,  250,  521,      2371,    3,     0.000
      12045.000,      -5175.000,  266,  519,      2372,    1,     0.000
      12045.000,      -5165.000,  266,  520,      2372,    2,     0.000
      12045.000,      -5155.000,  266,  521,      2372,    3,     0.000
      12225.000,      -5175.000,  284,  519,      2373,    1,     0.000
      12235.000,      -5165.000,  285,  520,      2373,    2,     0.000
      12245.000,      -5155.000,  286,  521,      2373,    3,     0.000
      11895.000,      -5145.000,  251,  522,      2374,    1,     0.000
      11905.000,      -5135.000,  252,  523,      2374,    2,     0.000
      11915.000,      -5125.000,  253,  524,      2374,    3,     0.000
      12045.000,      -5145.000,  266,  522,      2375,    1,     0.000
      12055.000,      -5135.000,  267,  523,      2375,    2,     0.000
      12065.000,      -5125.000,  268,  524,      2375,    3,     0.000
      12255.000,      -5145.000,  287,  522,      2376,    1,     0.000
      12255.000,      -5135.000,  287,  523,      2376,    2,     0.000
      12255.000,      -5125.000,  287,  524,      2376,    3,     0.000
      11925.000,      -5115.000,  254,  525,      2377,    1,     0.000
      11935.000,      -5115.000,  255,  525,      2377,    2,     0.000
      11945.000,      -5115.000,  256,  525,      2377,    3,     0.000
      11955.000,      -5115.000,  257,  525,      2378,    1,     0.000
      11965.000,      -5115.000,  258,  525,      2378,    2,     0.000
      11975.000,      -5115.000,  259,  525,      2378,    3,     0.000
      11985.000,      -5115.000,  260,  525,      2379,    1,     0.000
      11995.000,      -5105.000,  261,  526,      2379,    2,     0.000
      12005.000,      -5095.000,  262,  527,      2379,    3,     0.000
      12075.000,      -5115.000,  269,  525,      2380,    1,     0.000
      12085.000,      -5105.000,  270,  526,      2380,    2,     0.000
      12095.000,      -5095.000,  271,  527,      2380,    3,     0.000
      12255.000,      -5115.000,  287,  525,      2381,    1,     0.000
      12255.000,      -5105.000,  287,  526,      2381,    2,     0.000
      12255.000,      -5095.000,  287,  527,      2381,    3,     0.000
      12015.000,      -5085.000,  263,  528,      2382,    1,     0.000
      12025.000,      -5075.000,  264,  529,      2382,    2,     0.000
      12035.000,      -5065.000,  265,  530,      2382,    3,     0.000
      12105.000,      -5085.000,  272,  528,      2383,    1,     0.000
      12105.000,      -5075.000,  272,  529,      2383,    2,     0.000
      12105.000,      -5065.000,  272,  530,      2383,    3,     0.000
      12255.000,      -5085.000,  287,  528,      2384,    1,     0.000
      12255.000,      -5075.000,  287,  529,      2384,    2,     0.000
      12255.000,      -5065.000,  287,  530,      2384,    3,     0.000
      12045.000,      -5055.000,  266,  531,      2385,    1,     0.000
      12055.000,      -5045.000,  267,  532,      2385,    2,     0.000
      12065.000,      -5035.000,  268,  533,      2385,    3,     0.000
      12105.000,      -5055.000,  272,  531,      2386,    1,     0.000
      12105.000,      -5045.000,  272,  532,      2386,    2,     0.000
      12105.000,      -5035.000,  272,  533,      2386,    3,     0.000
      12255.000,      -5055.000,  287,  531,      2387,    1,     0.000
      12255.000,      -5045.000,  287,  532,      2387,    2,     0.000
      12255.000,      -5035.000,  287,  533,      2387,    3,     0.000
      12075.000,      -5025.000,  269,  534,      2388,    1,     0.000
      12085.000,      -5015.000,  270,  535,      2388,    2,     0.000
      12095.000,      -5005.000,  271,  536,      2388,    3,     0.000
      12105.000,      -5025.000,  272,  534,      2389,    1,     0.000
      12105.000,      -5015.000,  272,  535,      2389,    2,     0.000
      12105.000,      -5005.000,  272,  536,      2389,    3,     0.000
      12255.000,      -5025.000,  287,  534,      2390,    1,     0.000
      12255.000,      -5015.000,  287,  535,      2390,    2,     0.000
      12255.000,      -5005.000,  287,  536,      2390,    3,     0.000
      12105.000,      -4995.000,  272,  537,      2391,    1,     0.000
      12115.000,      -4985.000,  273,  538,      2391,    2,     0.000
      12125.000,      -4975.000,  274,  539,      2391,    3,     0.000
      12255.000,      -4995.000,  287,  537,      2392,    1,     0.000
      12255.000,      -4985.000,  287,  538,      2392,    2,     0.000
      12255.000,      -4975.000,  287,  539,      2392,    3,     0.000
      12135.000,      -4965.000,  275,  540,      2393,    1,     0.000
      12145.000,      -4955.000,  276,  541,      2393,    2,     0.000
      12155.000,      -4945.000,  277,  542,      2393,    3,     0.000
      12255.000,      -4965.000,  287,  540,      2394,    1,     0.000
      12245.000,      -4955.000,  286,  541,      2394,    2,     0.000
      12235.000,      -4945.000,  285,  542,      2394,    3,     0.000
      12165.000,      -4935.000,  278,  543,      2395,    1,     0.000
      12175.000,      -4925.000,  279,  544,      2395,    2,     0.000
      12185.000,      -4915.000,  280,  545,      2395,    3,     0.000
      12225.000,      -4935.000,  284,  543,      2396,    1,     0.000
      12215.000,      -4925.000,  283,  544,      2396,    2,     0.000
      12205.000,      -4915.000,  282,  545,      2396,    3,     0.000
      12195.000,      -4905.000,  281,  546,      2397,    1,     0.000
      12195.000,      -4895.000,  281,  547,      2397,    2,     0.000
      12195.000,      -4885.000,  281,  548,      2397,    3,     0.000
      12195.000,      -4875.000,  281,  549,      2398,    1,     0.000
      12205.000,      -4865.000,  282,  550,      2398,    2,     0.000
      12215.000,      -4855.000,  283,  551,      2398,    3,     0.000
      12225.000,      -4845.000,  284,  552,      2399,    1,     0.000
      12225.000,      -4835.000,  284,  553,      2399,    2,     0.000
      12225.000,      -4825.000,  284,  554,      2399,    3,     0.000
      12225.000,      -4815.000,  284,  555,      2400,    1,     0.000
      12235.000,      -4805.000,  285,  556,      2400,    2,     0.000
      12245.000,      -4795.000,  286,  557,      2400,    3,     0.000
      12255.000,      -4785.000,  287,  558,      2401,    1,     0.000
      12265.000,      -4775.000,  288,  559,      2401,    2,     0.000
      12275.000,      -4765.000,  289,  560,      2401,    3,     0.000
      12285.000,      -4755.000,  290,  561,      2402,    1,     0.000
      12295.000,      -4745.000,  291,  562,      2402,    2,     0.000
      12305.000,      -4735.000,  292,  563,      2402,    3,     0.000
      12315.000,      -4725.000,  293,  564,      2403,    1,     0.000
      12325.000,      -4715.000,  294,  565,      2403,    2,     0.000
      12335.000,      -4705.000,  295,  566,      2403,    3,     0.000
      12345.000,      -4695.000,  296,  567,      2404,    1,     0.000
      12355.000,      -4685.000,  297,  568,      2404,    2,     0.000
      12365.000,      -4675.000,  298,  569,      2404,    3,     0.000
      12375.000,      -4665.000,  299,  570,      2405,    1,     0.000
      12385.000,      -4655.000,  300,  571,      2405,    2,     0.000
      12395.000,      -4645.000,  301,  572,      2405,    3,     0.000
      12405.000,      -4635.000,  302,  573,      2406,    1,     0.000
      12415.000,      -4625.000,  303,  574,      2406,    2,     0.000
      12425.000,      -4615.000,  304,  575,      2406,    3,     0.000
