 x,y,i,j,dx,deg
     -25920.000,      48525.000,   15,  176,    30.000,   -90.000
     -25920.000,      48540.000,   15,  177,    42.426,  -135.000
     -25905.000,      48570.000,   15,  178,    30.000,  -180.000
     -25890.000,      48600.000,   15,  179,    42.426,  -225.000
     -25920.000,      48660.000,   15,  180,    42.426,   -45.000
     -25920.000,      48690.000,   15,  181,    42.426,   -45.000
     -25920.000,      48705.000,   15,  182,    30.000,   -90.000
     -25920.000,      48720.000,   15,  183,    42.426,  -135.000
     -25920.000,      48750.000,   15,  184,    42.426,  -135.000
     -25905.000,      48780.000,   15,  185,    30.000,  -180.000
     -25890.000,      48825.000,   15,  186,    30.000,  -270.000
     -25890.000,      48840.000,   15,  187,    42.426,  -225.000
     -25890.000,      48870.000,   15,  188,    42.426,  -225.000
     -25890.000,      48900.000,   15,  189,    42.426,  -225.000
     -25890.000,      48930.000,   15,  190,    42.426,  -225.000
     -25920.000,      48990.000,   15,  191,    42.426,   -45.000
     -25920.000,      49020.000,   15,  192,    42.426,   -45.000
     -25920.000,      49035.000,   15,  193,    30.000,   -90.000
     -25920.000,      49050.000,   15,  194,    42.426,  -135.000
     -25905.000,      49110.000,   15,  195,    30.000,     0.000
     -25920.000,      49140.000,   15,  196,    42.426,   -45.000
     -25920.000,      49155.000,   15,  197,    30.000,   -90.000
     -25920.000,      49170.000,   15,  198,    42.426,  -135.000
     -25890.000,      49200.000,   15,  199,    42.426,  -225.000
     -25920.000,      49260.000,   15,  200,    42.426,   -45.000
     -25920.000,      49275.000,   15,  201,    30.000,   -90.000
     -25920.000,      49290.000,   15,  202,    42.426,  -135.000
     -25905.000,      49320.000,   15,  203,    30.000,  -180.000
     -25890.000,      49350.000,   15,  204,    42.426,  -225.000
     -25905.000,      49380.000,   15,  205,    30.000,  -180.000
     -25920.000,      49410.000,   15,  206,    42.426,  -135.000
     -25905.000,      49440.000,   15,  207,    30.000,  -180.000
     -25905.000,      49470.000,   15,  208,    30.000,  -180.000
     -25860.000,      47760.000,   16,  150,    42.426,    45.000
     -25860.000,      47775.000,   16,  151,    30.000,  -270.000
     -25860.000,      47790.000,   16,  152,    42.426,  -225.000
     -25860.000,      47820.000,   16,  153,    42.426,  -225.000
     -25860.000,      47865.000,   16,  154,    30.000,  -270.000
     -25860.000,      47880.000,   16,  155,    42.426,  -225.000
     -25860.000,      47940.000,   16,  156,    42.426,    45.000
     -25860.000,      47955.000,   16,  157,    30.000,  -270.000
     -25890.000,      48000.000,   16,  158,    42.426,   -45.000
     -25860.000,      48030.000,   16,  159,    42.426,    45.000
     -25860.000,      48045.000,   16,  160,    30.000,  -270.000
     -25860.000,      48060.000,   16,  161,    42.426,  -225.000
     -25860.000,      48120.000,   16,  162,    42.426,    45.000
     -25860.000,      48150.000,   16,  163,    42.426,    45.000
     -25860.000,      48180.000,   16,  164,    42.426,    45.000
     -25860.000,      48195.000,   16,  165,    30.000,  -270.000
     -25860.000,      48210.000,   16,  166,    42.426,  -225.000
     -25875.000,      48240.000,   16,  167,    30.000,  -180.000
     -25890.000,      48270.000,   16,  168,    42.426,  -135.000
     -25890.000,      48300.000,   16,  169,    42.426,  -135.000
     -25890.000,      48330.000,   16,  170,    42.426,  -135.000
     -25890.000,      48360.000,   16,  171,    42.426,  -135.000
     -25860.000,      48390.000,   16,  172,    42.426,  -225.000
     -25860.000,      48420.000,   16,  173,    42.426,  -225.000
     -25860.000,      48450.000,   16,  174,    42.426,  -225.000
     -25860.000,      48480.000,   16,  175,    42.426,  -225.000
     -25890.000,      48540.000,   16,  176,    42.426,   -45.000
     -25890.000,      48555.000,   16,  177,    30.000,   -90.000
     -25890.000,      48570.000,   16,  178,    42.426,  -135.000
     -25875.000,      48600.000,   16,  179,    30.000,  -180.000
     -25890.000,      48660.000,   16,  180,    42.426,   -45.000
     -25890.000,      48675.000,   16,  181,    30.000,   -90.000
     -25890.000,      48690.000,   16,  182,    42.426,  -135.000
     -25890.000,      48750.000,   16,  183,    42.426,   -45.000
     -25890.000,      48765.000,   16,  184,    30.000,   -90.000
     -25890.000,      48780.000,   16,  185,    42.426,  -135.000
     -25890.000,      48810.000,   16,  186,    42.426,  -135.000
     -25875.000,      48840.000,   16,  187,    30.000,  -180.000
     -25860.000,      48870.000,   16,  188,    42.426,  -225.000
     -25860.000,      48900.000,   16,  189,    42.426,  -225.000
     -25860.000,      48930.000,   16,  190,    42.426,  -225.000
     -25860.000,      48960.000,   16,  191,    42.426,  -225.000
     -25860.000,      48990.000,   16,  192,    42.426,  -225.000
     -25860.000,      49020.000,   16,  193,    42.426,  -225.000
     -25890.000,      49080.000,   16,  194,    42.426,   -45.000
     -25890.000,      49110.000,   16,  195,    42.426,   -45.000
     -25890.000,      49140.000,   16,  196,    42.426,   -45.000
     -25875.000,      49170.000,   16,  197,    30.000,     0.000
     -25890.000,      49170.000,   16,  198,    42.426,  -135.000
     -25875.000,      49200.000,   16,  199,    30.000,  -180.000
     -25890.000,      49260.000,   16,  200,    42.426,   -45.000
     -25890.000,      49290.000,   16,  201,    42.426,   -45.000
     -25890.000,      49305.000,   16,  202,    30.000,   -90.000
     -25890.000,      49320.000,   16,  203,    42.426,  -135.000
     -25860.000,      49350.000,   16,  204,    42.426,  -225.000
     -25860.000,      49380.000,   16,  205,    42.426,  -225.000
     -25890.000,      49410.000,   16,  206,    42.426,  -135.000
     -25890.000,      49440.000,   16,  207,    42.426,  -135.000
     -25890.000,      49470.000,   16,  208,    42.426,  -135.000
     -25830.000,      47760.000,   17,  150,    42.426,    45.000
     -25830.000,      47775.000,   17,  151,    30.000,  -270.000
     -25830.000,      47790.000,   17,  152,    42.426,  -225.000
     -25830.000,      47820.000,   17,  153,    42.426,  -225.000
     -25830.000,      47865.000,   17,  154,    30.000,  -270.000
     -25830.000,      47880.000,   17,  155,    42.426,  -225.000
     -25830.000,      47940.000,   17,  156,    42.426,    45.000
     -25830.000,      47955.000,   17,  157,    30.000,  -270.000
     -25830.000,      47970.000,   17,  158,    42.426,  -225.000
     -25845.000,      48030.000,   17,  159,    30.000,     0.000
     -25830.000,      48060.000,   17,  160,    42.426,    45.000
     -25830.000,      48090.000,   17,  161,    42.426,    45.000
     -25830.000,      48120.000,   17,  162,    42.426,    45.000
     -25830.000,      48150.000,   17,  163,    42.426,    45.000
     -25830.000,      48165.000,   17,  164,    30.000,  -270.000
     -25830.000,      48180.000,   17,  165,    42.426,  -225.000
     -25845.000,      48210.000,   17,  166,    30.000,  -180.000
     -25860.000,      48240.000,   17,  167,    42.426,  -135.000
     -25860.000,      48270.000,   17,  168,    42.426,  -135.000
     -25860.000,      48300.000,   17,  169,    42.426,  -135.000
     -25860.000,      48330.000,   17,  170,    42.426,  -135.000
     -25830.000,      48360.000,   17,  171,    42.426,  -225.000
     -25845.000,      48390.000,   17,  172,    30.000,  -180.000
     -25845.000,      48420.000,   17,  173,    30.000,  -180.000
     -25845.000,      48450.000,   17,  174,    30.000,  -180.000
     -25830.000,      48480.000,   17,  175,    42.426,  -225.000
     -25860.000,      48540.000,   17,  176,    42.426,   -45.000
     -25860.000,      48555.000,   17,  177,    30.000,   -90.000
     -25830.000,      48600.000,   17,  178,    42.426,    45.000
     -25830.000,      48615.000,   17,  179,    30.000,  -270.000
     -25830.000,      48630.000,   17,  180,    42.426,  -225.000
     -25860.000,      48690.000,   17,  181,    42.426,   -45.000
     -25830.000,      48705.000,   17,  182,    30.000,  -270.000
     -25830.000,      48720.000,   17,  183,    42.426,  -225.000
     -25860.000,      48765.000,   17,  184,    30.000,   -90.000
     -25860.000,      48810.000,   17,  185,    42.426,   -45.000
     -25860.000,      48825.000,   17,  186,    30.000,   -90.000
     -25860.000,      48840.000,   17,  187,    42.426,  -135.000
     -25845.000,      48870.000,   17,  188,    30.000,  -180.000
     -25845.000,      48900.000,   17,  189,    30.000,  -180.000
     -25845.000,      48930.000,   17,  190,    30.000,  -180.000
     -25845.000,      48960.000,   17,  191,    30.000,  -180.000
     -25830.000,      48990.000,   17,  192,    42.426,  -225.000
     -25830.000,      49020.000,   17,  193,    42.426,  -225.000
     -25830.000,      49050.000,   17,  194,    42.426,  -225.000
     -25830.000,      49080.000,   17,  195,    42.426,  -225.000
     -25860.000,      49140.000,   17,  196,    42.426,   -45.000
     -25860.000,      49170.000,   17,  197,    42.426,   -45.000
     -25860.000,      49185.000,   17,  198,    30.000,   -90.000
     -25860.000,      49200.000,   17,  199,    42.426,  -135.000
     -25845.000,      49230.000,   17,  200,    30.000,  -180.000
     -25860.000,      49290.000,   17,  201,    42.426,   -45.000
     -25860.000,      49305.000,   17,  202,    30.000,   -90.000
     -25860.000,      49320.000,   17,  203,    42.426,  -135.000
     -25830.000,      49350.000,   17,  204,    42.426,  -225.000
     -25845.000,      49380.000,   17,  205,    30.000,  -180.000
     -25845.000,      49410.000,   17,  206,    30.000,  -180.000
     -25830.000,      49440.000,   17,  207,    42.426,  -225.000
     -25845.000,      49470.000,   17,  208,    30.000,  -180.000
     -25800.000,      47760.000,   18,  150,    42.426,    45.000
     -25800.000,      47790.000,   18,  151,    42.426,    45.000
     -25800.000,      47805.000,   18,  152,    30.000,  -270.000
     -25800.000,      47820.000,   18,  153,    42.426,  -225.000
     -25800.000,      47880.000,   18,  154,    42.426,    45.000
     -25800.000,      47910.000,   18,  155,    42.426,    45.000
     -25800.000,      47940.000,   18,  156,    42.426,    45.000
     -25800.000,      47955.000,   18,  157,    30.000,  -270.000
     -25800.000,      47970.000,   18,  158,    42.426,  -225.000
     -25815.000,      48030.000,   18,  159,    30.000,     0.000
     -25815.000,      48060.000,   18,  160,    30.000,     0.000
     -25800.000,      48090.000,   18,  161,    42.426,    45.000
     -25800.000,      48120.000,   18,  162,    42.426,    45.000
     -25800.000,      48135.000,   18,  163,    30.000,  -270.000
     -25800.000,      48150.000,   18,  164,    42.426,  -225.000
     -25800.000,      48180.000,   18,  165,    42.426,  -225.000
     -25800.000,      48225.000,   18,  166,    30.000,  -270.000
     -25800.000,      48240.000,   18,  167,    42.426,  -225.000
     -25800.000,      48270.000,   18,  168,    42.426,  -225.000
     -25800.000,      48300.000,   18,  169,    42.426,  -225.000
     -25800.000,      48330.000,   18,  170,    42.426,  -225.000
     -25800.000,      48360.000,   18,  171,    42.426,  -225.000
     -25800.000,      48390.000,   18,  172,    42.426,  -225.000
     -25830.000,      48420.000,   18,  173,    42.426,  -135.000
     -25830.000,      48450.000,   18,  174,    42.426,  -135.000
     -25815.000,      48480.000,   18,  175,    30.000,  -180.000
     -25830.000,      48510.000,   18,  176,    42.426,  -135.000
     -25800.000,      48570.000,   18,  177,    42.426,    45.000
     -25800.000,      48585.000,   18,  178,    30.000,  -270.000
     -25800.000,      48600.000,   18,  179,    42.426,  -225.000
     -25800.000,      48630.000,   18,  180,    42.426,  -225.000
     -25800.000,      48660.000,   18,  181,    42.426,  -225.000
     -25800.000,      48690.000,   18,  182,    42.426,  -225.000
     -25800.000,      48720.000,   18,  183,    42.426,  -225.000
     -25815.000,      48750.000,   18,  184,    30.000,  -180.000
     -25830.000,      48810.000,   18,  185,    42.426,   -45.000
     -25830.000,      48840.000,   18,  186,    42.426,   -45.000
     -25830.000,      48855.000,   18,  187,    30.000,   -90.000
     -25830.000,      48870.000,   18,  188,    42.426,  -135.000
     -25830.000,      48900.000,   18,  189,    42.426,  -135.000
     -25830.000,      48930.000,   18,  190,    42.426,  -135.000
     -25830.000,      48960.000,   18,  191,    42.426,  -135.000
     -25815.000,      48990.000,   18,  192,    30.000,  -180.000
     -25815.000,      49020.000,   18,  193,    30.000,  -180.000
     -25800.000,      49065.000,   18,  194,    30.000,  -270.000
     -25800.000,      49080.000,   18,  195,    42.426,  -225.000
     -25800.000,      49110.000,   18,  196,    42.426,  -225.000
     -25800.000,      49140.000,   18,  197,    42.426,  -225.000
     -25830.000,      49200.000,   18,  198,    42.426,   -45.000
     -25830.000,      49215.000,   18,  199,    30.000,   -90.000
     -25830.000,      49230.000,   18,  200,    42.426,  -135.000
     -25830.000,      49290.000,   18,  201,    42.426,   -45.000
     -25815.000,      49320.000,   18,  202,    30.000,     0.000
     -25830.000,      49335.000,   18,  203,    30.000,   -90.000
     -25815.000,      49350.000,   18,  204,    30.000,  -180.000
     -25800.000,      49380.000,   18,  205,    42.426,  -225.000
     -25830.000,      49410.000,   18,  206,    42.426,  -135.000
     -25800.000,      49440.000,   18,  207,    42.426,  -225.000
     -25800.000,      49470.000,   18,  208,    42.426,  -225.000
     -25770.000,      47730.000,   19,  149,    42.426,    45.000
     -25785.000,      47760.000,   19,  150,    30.000,     0.000
     -25770.000,      47790.000,   19,  151,    42.426,    45.000
